date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2015-02-21,53.0,2.0,120.0,18.0,942.0,62.0,44.0,23.0,5.0,203.0,92.0,20.0,40.0,212.0,128.0,37.0,70.0,34.0,69.0,15.0,95.0,96.0,246.0,71.0,51.0,130.0,18.0,57.0,79.0,13.0,126.0,30.0,454.0,88.0,13.0,200.0,80.0,111.0,245.0,,9.0,24.0,15.0,76.0,313.0,5908.0,79.0,17.0,141.0,109.0,26.0,60.0,10.0
2015-02-28,60.0,3.0,95.0,21.0,800.0,55.0,31.0,17.0,5.0,135.0,92.0,29.0,9.0,246.0,123.0,52.0,43.0,37.0,59.0,16.0,82.0,70.0,249.0,64.0,61.0,104.0,15.0,46.0,87.0,23.0,86.0,27.0,329.0,81.0,26.0,141.0,76.0,73.0,249.0,,5.0,23.0,15.0,57.0,322.0,5410.0,71.0,20.0,140.0,105.0,21.0,15.0,6.0
2015-03-07,56.0,0.0,66.0,28.0,902.0,40.0,28.0,17.0,6.0,194.0,108.0,35.0,6.0,220.0,122.0,62.0,36.0,33.0,64.0,9.0,217.0,84.0,223.0,67.0,58.0,112.0,13.0,33.0,62.0,8.0,144.0,16.0,300.0,92.0,24.0,97.0,53.0,31.0,254.0,,6.0,37.0,14.0,114.0,337.0,5476.0,60.0,18.0,146.0,85.0,25.0,44.0,5.0
2015-03-14,59.0,4.0,51.0,19.0,706.0,36.0,21.0,15.0,8.0,189.0,75.0,19.0,18.0,274.0,113.0,44.0,17.0,31.0,75.0,9.0,92.0,79.0,263.0,87.0,64.0,93.0,24.0,41.0,73.0,9.0,112.0,19.0,335.0,113.0,23.0,105.0,65.0,52.0,262.0,,12.0,26.0,15.0,59.0,286.0,5211.0,53.0,11.0,137.0,48.0,24.0,7.0,3.0
2015-03-21,70.0,3.0,31.0,18.0,608.0,17.0,25.0,14.0,5.0,192.0,49.0,20.0,20.0,223.0,95.0,17.0,14.0,27.0,52.0,8.0,61.0,77.0,235.0,27.0,43.0,78.0,7.0,33.0,42.0,17.0,91.0,10.0,276.0,27.0,15.0,59.0,50.0,4.0,216.0,,5.0,33.0,14.0,46.0,227.0,4315.0,35.0,9.0,117.0,12.0,20.0,32.0,3.0
2015-03-28,30.0,2.0,0.0,8.0,534.0,17.0,15.0,13.0,1.0,159.0,43.0,13.0,10.0,198.0,67.0,16.0,4.0,22.0,55.0,11.0,107.0,84.0,178.0,28.0,46.0,81.0,10.0,37.0,46.0,8.0,85.0,7.0,184.0,97.0,19.0,66.0,28.0,13.0,170.0,,10.0,32.0,14.0,54.0,192.0,3717.0,30.0,15.0,103.0,36.0,27.0,21.0,1.0
2015-04-04,26.0,0.0,4.0,0.0,408.0,13.0,10.0,9.0,5.0,135.0,21.0,8.0,1.0,180.0,44.0,16.0,0.0,13.0,53.0,18.0,20.0,89.0,159.0,4.0,38.0,49.0,3.0,27.0,35.0,7.0,56.0,4.0,175.0,63.0,18.0,68.0,30.0,17.0,152.0,,8.0,20.0,9.0,22.0,168.0,3186.0,34.0,19.0,88.0,46.0,15.0,0.0,1.0
2015-04-11,0.0,1.0,9.0,0.0,220.0,2.0,10.0,4.0,4.0,100.0,0.0,23.0,0.0,122.0,29.0,8.0,2.0,9.0,36.0,12.0,51.0,94.0,140.0,14.0,29.0,46.0,4.0,18.0,28.0,16.0,32.0,0.0,125.0,41.0,16.0,24.0,15.0,0.0,109.0,,8.0,15.0,8.0,21.0,148.0,2456.0,26.0,21.0,61.0,12.0,9.0,17.0,1.0
2015-04-18,0.0,5.0,1.0,0.0,157.0,4.0,10.0,6.0,3.0,87.0,0.0,13.0,0.0,112.0,11.0,12.0,0.0,0.0,20.0,4.0,17.0,76.0,129.0,38.0,17.0,22.0,0.0,32.0,21.0,1.0,0.0,5.0,153.0,28.0,22.0,0.0,21.0,0.0,70.0,,7.0,4.0,6.0,4.0,136.0,1792.0,19.0,19.0,20.0,0.0,0.0,0.0,0.0
2015-04-25,0.0,1.0,3.0,0.0,118.0,5.0,8.0,1.0,8.0,63.0,0.0,23.0,1.0,94.0,0.0,0.0,0.0,0.0,22.0,11.0,16.0,29.0,121.0,5.0,17.0,45.0,4.0,23.0,22.0,2.0,20.0,2.0,99.0,0.0,20.0,0.0,27.0,0.0,40.0,,6.0,3.0,3.0,3.0,86.0,1394.0,21.0,11.0,16.0,1.0,0.0,0.0,0.0
2015-05-02,0.0,2.0,21.0,0.0,98.0,6.0,9.0,0.0,9.0,20.0,0.0,17.0,0.0,86.0,0.0,3.0,0.0,5.0,22.0,7.0,6.0,35.0,72.0,14.0,10.0,24.0,0.0,22.0,20.0,3.0,32.0,1.0,61.0,0.0,19.0,0.0,10.0,0.0,34.0,,3.0,0.0,4.0,0.0,41.0,1261.0,23.0,12.0,15.0,10.0,0.0,0.0,0.0
2015-05-09,0.0,0.0,0.0,0.0,78.0,6.0,2.0,0.0,6.0,20.0,0.0,28.0,0.0,82.0,0.0,2.0,0.0,0.0,29.0,5.0,100.0,31.0,113.0,0.0,14.0,19.0,0.0,20.0,18.0,0.0,10.0,4.0,38.0,0.0,16.0,0.0,4.0,0.0,26.0,,3.0,0.0,0.0,0.0,71.0,1228.0,22.0,8.0,5.0,0.0,0.0,0.0,0.0
2015-05-16,0.0,4.0,0.0,0.0,106.0,0.0,4.0,0.0,7.0,17.0,0.0,27.0,0.0,120.0,0.0,0.0,0.0,0.0,32.0,0.0,81.0,17.0,87.0,0.0,14.0,4.0,1.0,22.0,29.0,0.0,30.0,0.0,32.0,30.0,11.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,44.0,1195.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,0.0,0.0,0.0,0.0,59.0,0.0,4.0,0.0,10.0,52.0,0.0,4.0,3.0,56.0,0.0,0.0,0.0,0.0,23.0,10.0,35.0,0.0,113.0,2.0,10.0,18.0,2.0,24.0,17.0,0.0,17.0,8.0,8.0,35.0,11.0,0.0,0.0,0.0,32.0,,0.0,0.0,0.0,0.0,6.0,996.0,24.0,12.0,2.0,0.0,0.0,0.0,0.0
2015-05-30,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,4.0,20.0,0.0,14.0,0.0,79.0,0.0,0.0,0.0,0.0,13.0,9.0,107.0,0.0,156.0,0.0,8.0,15.0,0.0,29.0,21.0,0.0,14.0,0.0,101.0,0.0,11.0,5.0,0.0,0.0,51.0,,0.0,5.0,0.0,0.0,41.0,1029.0,29.0,10.0,0.0,2.0,0.0,0.0,0.0
2015-06-06,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,8.0,52.0,0.0,11.0,0.0,76.0,0.0,0.0,0.0,0.0,3.0,9.0,51.0,0.0,138.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,4.0,4.0,44.0,0.0,11.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,531.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,9.0,95.0,1.0,95.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,44.0,0.0,11.0,0.0,0.0,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,597.0,13.0,9.0,0.0,2.0,0.0,0.0,0.0
2015-06-20,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,137.0,0.0,0.0,0.0,5.0,3.0,23.0,0.0,26.0,0.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,77.0,531.0,17.0,4.0,0.0,5.0,0.0,0.0,0.0
2015-06-27,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,125.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,30.0,166.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,167.0,29.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,32.0,76.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,59.0,299.0,2.0,5.0,0.0,0.0,0.0,14.0,0.0
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,35.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,94.0,2.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,24.0,57.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,90.0,12.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,86.0,7.0,11.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,7.0,48.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,5.0,75.0,0.0,117.0,8.0,15.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,97.0,266.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0
2015-09-05,0.0,0.0,0.0,0.0,82.0,20.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,13.0,1.0,7.0,0.0,102.0,0.0,10.0,0.0,0.0,38.0,8.0,2.0,0.0,3.0,0.0,35.0,0.0,0.0,24.0,0.0,0.0,,0.0,0.0,7.0,0.0,257.0,631.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0
2015-09-12,0.0,0.0,0.0,0.0,110.0,10.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,48.0,0.0,0.0,0.0,3.0,19.0,0.0,86.0,0.0,152.0,0.0,12.0,0.0,0.0,50.0,6.0,0.0,0.0,7.0,0.0,21.0,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,257.0,830.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0
2015-09-19,0.0,2.0,0.0,2.0,98.0,8.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,22.0,0.0,67.0,0.0,159.0,0.0,7.0,1.0,1.0,41.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,281.0,1261.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0
2015-09-26,12.0,0.0,2.0,0.0,204.0,6.0,52.0,0.0,8.0,15.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0,2.0,26.0,0.0,80.0,0.0,96.0,0.0,10.0,0.0,0.0,46.0,0.0,0.0,0.0,21.0,0.0,126.0,0.0,42.0,12.0,0.0,0.0,,0.0,0.0,2.0,0.0,325.0,1593.0,8.0,20.0,21.0,0.0,3.0,0.0,0.0
2015-10-03,14.0,0.0,0.0,25.0,35.0,13.0,8.0,8.0,8.0,65.0,0.0,1.0,2.0,53.0,17.0,0.0,0.0,4.0,27.0,9.0,0.0,0.0,85.0,0.0,17.0,36.0,2.0,0.0,3.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,41.0,0.0,5.0,21.0,0.0,0.0,3.0,0.0,121.0,962.0,12.0,8.0,20.0,21.0,0.0,11.0,1.0
2015-10-10,19.0,2.0,7.0,23.0,129.0,9.0,11.0,0.0,10.0,46.0,0.0,8.0,2.0,70.0,16.0,0.0,4.0,0.0,35.0,2.0,0.0,3.0,91.0,1.0,23.0,51.0,2.0,2.0,11.0,0.0,12.0,11.0,0.0,27.0,0.0,28.0,31.0,0.0,22.0,30.0,1.0,2.0,7.0,0.0,159.0,1328.0,16.0,9.0,22.0,9.0,3.0,36.0,2.0
2015-10-17,14.0,1.0,11.0,25.0,126.0,0.0,12.0,12.0,9.0,35.0,0.0,8.0,7.0,80.0,21.0,0.0,3.0,6.0,37.0,9.0,0.0,25.0,110.0,0.0,37.0,30.0,2.0,2.0,8.0,0.0,27.0,10.0,0.0,9.0,0.0,5.0,35.0,0.0,0.0,44.0,0.0,4.0,1.0,0.0,224.0,1527.0,17.0,6.0,34.0,9.0,0.0,0.0,0.0
2015-10-24,53.0,0.0,0.0,28.0,141.0,22.0,25.0,22.0,12.0,59.0,5.0,8.0,0.0,99.0,33.0,0.0,14.0,11.0,46.0,4.0,0.0,6.0,79.0,31.0,43.0,45.0,0.0,5.0,10.0,1.0,26.0,11.0,20.0,7.0,0.0,9.0,44.0,0.0,16.0,12.0,2.0,11.0,1.0,0.0,168.0,1991.0,21.0,7.0,39.0,31.0,4.0,28.0,0.0
2015-10-31,50.0,0.0,9.0,41.0,224.0,3.0,40.0,17.0,7.0,52.0,23.0,9.0,2.0,115.0,25.0,4.0,16.0,17.0,47.0,0.0,0.0,12.0,91.0,44.0,46.0,33.0,2.0,0.0,12.0,2.0,21.0,13.0,16.0,19.0,3.0,12.0,44.0,0.0,23.0,40.0,5.0,11.0,3.0,0.0,192.0,2157.0,15.0,5.0,48.0,23.0,3.0,31.0,2.0
2015-11-07,58.0,0.0,17.0,32.0,334.0,15.0,42.0,19.0,14.0,126.0,32.0,10.0,0.0,106.0,37.0,2.0,19.0,18.0,58.0,0.0,0.0,18.0,115.0,20.0,49.0,40.0,0.0,1.0,19.0,6.0,19.0,14.0,36.0,32.0,0.0,35.0,64.0,0.0,10.0,15.0,1.0,8.0,6.0,0.0,272.0,2589.0,15.0,9.0,43.0,1.0,6.0,38.0,2.0
2015-11-14,58.0,0.0,12.0,28.0,330.0,7.0,21.0,19.0,17.0,89.0,39.0,10.0,8.0,109.0,37.0,0.0,8.0,14.0,58.0,6.0,1.0,27.0,130.0,0.0,53.0,44.0,6.0,5.0,17.0,4.0,16.0,19.0,28.0,49.0,0.0,38.0,61.0,1.0,32.0,0.0,0.0,2.0,10.0,4.0,369.0,2755.0,12.0,9.0,45.0,5.0,10.0,18.0,0.0
2015-11-21,68.0,0.0,31.0,34.0,279.0,22.0,7.0,13.0,18.0,131.0,63.0,14.0,11.0,127.0,26.0,0.0,24.0,7.0,52.0,0.0,0.0,20.0,128.0,0.0,55.0,61.0,5.0,0.0,21.0,4.0,40.0,20.0,50.0,28.0,0.0,34.0,54.0,2.0,0.0,6.0,3.0,24.0,6.0,19.0,452.0,3087.0,30.0,9.0,56.0,0.0,4.0,40.0,3.0
2015-11-28,69.0,0.0,37.0,52.0,432.0,19.0,13.0,17.0,26.0,255.0,116.0,6.0,10.0,182.0,68.0,0.0,21.0,0.0,78.0,19.0,22.0,47.0,230.0,29.0,64.0,69.0,3.0,4.0,34.0,3.0,58.0,19.0,63.0,103.0,2.0,81.0,45.0,0.0,64.0,1.0,3.0,25.0,12.0,31.0,552.0,4281.0,32.0,9.0,68.0,54.0,15.0,40.0,1.0
2015-12-05,111.0,0.0,35.0,50.0,341.0,51.0,14.0,20.0,34.0,150.0,118.0,9.0,3.0,189.0,47.0,1.0,26.0,20.0,83.0,8.0,7.0,26.0,191.0,34.0,71.0,85.0,8.0,1.0,30.0,1.0,40.0,18.0,56.0,76.0,1.0,53.0,74.0,16.0,62.0,8.0,5.0,53.0,10.0,64.0,588.0,4580.0,63.0,13.0,73.0,28.0,13.0,34.0,3.0
2015-12-12,123.0,5.0,34.0,29.0,487.0,56.0,22.0,16.0,23.0,172.0,114.0,17.0,12.0,241.0,77.0,3.0,35.0,15.0,101.0,11.0,9.0,63.0,171.0,17.0,75.0,100.0,7.0,4.0,36.0,3.0,3.0,23.0,75.0,106.0,6.0,58.0,70.0,24.0,93.0,0.0,2.0,44.0,9.0,63.0,691.0,5144.0,58.0,9.0,86.0,41.0,11.0,79.0,3.0
2015-12-19,136.0,17.0,72.0,64.0,577.0,73.0,25.0,25.0,31.0,301.0,210.0,21.0,45.0,269.0,134.0,10.0,58.0,26.0,82.0,13.0,0.0,71.0,234.0,85.0,95.0,173.0,14.0,8.0,65.0,1.0,38.0,33.0,127.0,167.0,10.0,78.0,79.0,70.0,183.0,8.0,2.0,84.0,13.0,127.0,1140.0,6571.0,62.0,17.0,115.0,56.0,17.0,53.0,5.0
2015-12-26,144.0,27.0,79.0,117.0,1432.0,114.0,28.0,42.0,52.0,429.0,297.0,9.0,94.0,435.0,255.0,14.0,102.0,54.0,159.0,16.0,110.0,117.0,312.0,159.0,104.0,238.0,76.0,13.0,157.0,13.0,59.0,54.0,379.0,301.0,17.0,181.0,105.0,179.0,322.0,0.0,6.0,87.0,19.0,258.0,1332.0,9857.0,122.0,26.0,162.0,181.0,30.0,163.0,8.0
2016-01-02,134.0,20.0,96.0,120.0,1452.0,110.0,27.0,25.0,77.0,307.0,177.0,18.0,107.0,428.0,186.0,17.0,96.0,69.0,146.0,16.0,112.0,123.0,338.0,152.0,98.0,212.0,40.0,15.0,119.0,9.0,144.0,65.0,377.0,267.0,13.0,219.0,98.0,205.0,342.0,0.0,12.0,82.0,19.0,229.0,983.0,9326.0,87.0,24.0,184.0,193.0,45.0,103.0,10.0
2016-01-09,94.0,18.0,86.0,107.0,1146.0,86.0,27.0,27.0,50.0,255.0,83.0,25.0,91.0,323.0,161.0,18.0,86.0,62.0,129.0,16.0,48.0,73.0,281.0,112.0,75.0,152.0,29.0,14.0,90.0,24.0,111.0,59.0,240.0,186.0,12.0,170.0,103.0,149.0,290.0,0.0,16.0,68.0,20.0,197.0,718.0,7766.0,78.0,23.0,194.0,204.0,51.0,107.0,9.0
2016-01-16,74.0,12.0,150.0,101.0,1118.0,74.0,32.0,31.0,21.0,248.0,63.0,22.0,65.0,269.0,135.0,22.0,100.0,55.0,118.0,20.0,79.0,114.0,233.0,141.0,55.0,136.0,18.0,16.0,71.0,27.0,114.0,53.0,357.0,223.0,12.0,151.0,109.0,142.0,267.0,0.0,21.0,28.0,15.0,172.0,579.0,7368.0,74.0,17.0,216.0,174.0,57.0,109.0,11.0
2016-01-23,90.0,8.0,179.0,104.0,1381.0,65.0,49.0,49.0,23.0,355.0,52.0,44.0,46.0,245.0,155.0,18.0,95.0,46.0,96.0,32.0,67.0,109.0,240.0,148.0,52.0,133.0,11.0,24.0,50.0,28.0,73.0,43.0,369.0,219.0,12.0,168.0,108.0,100.0,320.0,4.0,14.0,38.0,16.0,158.0,546.0,7235.0,72.0,29.0,203.0,190.0,61.0,139.0,10.0
2016-01-30,76.0,9.0,158.0,110.0,1001.0,60.0,78.0,32.0,22.0,314.0,54.0,40.0,41.0,179.0,139.0,17.0,88.0,37.0,86.0,35.0,63.0,96.0,226.0,113.0,50.0,131.0,3.0,17.0,56.0,15.0,133.0,43.0,399.0,206.0,7.0,154.0,133.0,54.0,287.0,13.0,15.0,47.0,20.0,130.0,499.0,6240.0,55.0,26.0,174.0,140.0,42.0,70.0,9.0
2016-02-06,65.0,7.0,137.0,90.0,844.0,59.0,78.0,38.0,22.0,325.0,15.0,47.0,32.0,150.0,114.0,12.0,62.0,36.0,71.0,35.0,82.0,125.0,213.0,93.0,44.0,106.0,8.0,16.0,44.0,24.0,124.0,32.0,474.0,136.0,9.0,107.0,128.0,45.0,246.0,16.0,20.0,21.0,17.0,124.0,446.0,5642.0,53.0,22.0,151.0,133.0,32.0,130.0,7.0
2016-02-13,53.0,8.0,116.0,73.0,710.0,47.0,53.0,29.0,14.0,211.0,15.0,49.0,15.0,139.0,96.0,11.0,48.0,27.0,57.0,32.0,61.0,101.0,219.0,92.0,39.0,90.0,3.0,9.0,32.0,8.0,120.0,41.0,369.0,162.0,3.0,117.0,65.0,18.0,194.0,19.0,15.0,23.0,17.0,97.0,431.0,4879.0,54.0,20.0,143.0,114.0,34.0,91.0,7.0
2016-02-20,27.0,1.0,91.0,52.0,679.0,32.0,71.0,24.0,17.0,192.0,0.0,78.0,23.0,146.0,97.0,9.0,46.0,28.0,49.0,33.0,25.0,82.0,237.0,119.0,25.0,72.0,6.0,3.0,20.0,14.0,74.0,28.0,220.0,100.0,9.0,81.0,86.0,23.0,178.0,2.0,11.0,12.0,16.0,50.0,407.0,4348.0,61.0,15.0,118.0,121.0,27.0,115.0,7.0
2016-02-27,32.0,2.0,90.0,38.0,557.0,37.0,56.0,25.0,20.0,109.0,0.0,62.0,19.0,142.0,87.0,4.0,44.0,13.0,49.0,23.0,27.0,64.0,174.0,82.0,25.0,70.0,3.0,0.0,22.0,9.0,83.0,19.0,169.0,99.0,2.0,99.0,68.0,0.0,166.0,9.0,6.0,0.0,14.0,45.0,419.0,3551.0,38.0,19.0,105.0,22.0,21.0,128.0,5.0
2016-03-05,28.0,2.0,65.0,40.0,463.0,29.0,58.0,26.0,17.0,115.0,0.0,56.0,30.0,115.0,54.0,2.0,28.0,8.0,52.0,26.0,16.0,69.0,202.0,99.0,26.0,58.0,7.0,5.0,19.0,7.0,84.0,15.0,208.0,90.0,4.0,82.0,62.0,3.0,141.0,0.0,8.0,0.0,17.0,58.0,399.0,3518.0,55.0,15.0,92.0,39.0,17.0,111.0,5.0
2016-03-12,21.0,0.0,47.0,26.0,341.0,29.0,41.0,18.0,18.0,102.0,0.0,36.0,7.0,133.0,52.0,2.0,39.0,0.0,32.0,19.0,0.0,66.0,186.0,78.0,8.0,76.0,0.0,7.0,20.0,13.0,80.0,15.0,224.0,64.0,2.0,55.0,53.0,0.0,154.0,0.0,10.0,7.0,9.0,27.0,378.0,3219.0,40.0,17.0,67.0,31.0,9.0,96.0,2.0
2016-03-19,8.0,1.0,45.0,13.0,369.0,15.0,67.0,20.0,22.0,59.0,0.0,14.0,9.0,101.0,54.0,3.0,22.0,0.0,39.0,14.0,4.0,87.0,180.0,88.0,11.0,50.0,2.0,1.0,18.0,6.0,86.0,15.0,262.0,57.0,1.0,40.0,52.0,14.0,149.0,3.0,13.0,0.0,6.0,31.0,345.0,3419.0,42.0,16.0,69.0,54.0,8.0,119.0,0.0
2016-03-26,6.0,2.0,25.0,5.0,224.0,12.0,65.0,22.0,35.0,26.0,0.0,19.0,0.0,141.0,17.0,0.0,6.0,1.0,34.0,17.0,1.0,76.0,153.0,72.0,6.0,56.0,0.0,0.0,14.0,1.0,116.0,15.0,347.0,34.0,2.0,41.0,39.0,7.0,175.0,14.0,11.0,2.0,8.0,36.0,328.0,3319.0,33.0,15.0,72.0,40.0,2.0,94.0,0.0
2016-04-02,0.0,2.0,31.0,4.0,232.0,13.0,64.0,24.0,26.0,41.0,0.0,19.0,26.0,131.0,15.0,0.0,12.0,4.0,36.0,19.0,30.0,103.0,149.0,91.0,12.0,64.0,6.0,0.0,9.0,7.0,94.0,13.0,387.0,30.0,1.0,40.0,40.0,2.0,191.0,7.0,17.0,1.0,5.0,0.0,307.0,3352.0,36.0,20.0,67.0,30.0,5.0,66.0,0.0
2016-04-09,0.0,1.0,43.0,8.0,169.0,14.0,66.0,22.0,16.0,46.0,0.0,10.0,17.0,129.0,0.0,0.0,3.0,0.0,34.0,19.0,22.0,118.0,120.0,45.0,6.0,22.0,0.0,0.0,13.0,10.0,120.0,16.0,395.0,43.0,2.0,47.0,40.0,2.0,148.0,0.0,21.0,2.0,7.0,0.0,334.0,3186.0,32.0,18.0,65.0,19.0,5.0,96.0,0.0
2016-04-16,4.0,2.0,53.0,1.0,180.0,11.0,63.0,5.0,12.0,0.0,0.0,21.0,29.0,106.0,0.0,0.0,4.0,0.0,33.0,12.0,1.0,91.0,92.0,39.0,6.0,22.0,0.0,0.0,17.0,9.0,92.0,11.0,296.0,89.0,0.0,15.0,30.0,0.0,99.0,0.0,19.0,0.0,5.0,0.0,289.0,2522.0,26.0,18.0,35.0,34.0,0.0,108.0,0.0
